client_id,age,segment,region,anciennete_mois
21014,44,Standard,Île-de-France,3
21015,50,Churner,Auvergne-Rhône-Alpes,44
21016,48,Standard,Auvergne-Rhône-Alpes,90
21017,34,Standard,Hauts-de-France,112
21018,42,Low-Value,PACA,92
21019,58,Standard,Autres,75
21020,50,Low-Value,Occitanie,109
21021,28,Standard,Île-de-France,64
21022,18,Standard,Nouvelle-Aquitaine,115
21023,41,Standard,Hauts-de-France,51
21024,47,Standard,Île-de-France,53
21025,24,Premium,Auvergne-Rhône-Alpes,7
21026,37,Standard,Auvergne-Rhône-Alpes,76
21027,34,Standard,Hauts-de-France,78
21028,39,Standard,Île-de-France,81
21029,31,Standard,Grand Est,20
21030,53,Low-Value,Île-de-France,65
21031,39,Low-Value,Grand Est,92
21032,27,Standard,Île-de-France,109
21033,49,Premium,PACA,17
21034,22,Low-Value,Autres,47
21035,53,Low-Value,Occitanie,39
21036,49,Low-Value,Autres,76
21037,54,Standard,Auvergne-Rhône-Alpes,85
21038,36,Churner,Auvergne-Rhône-Alpes,115
21039,32,Standard,Auvergne-Rhône-Alpes,7
21040,39,Standard,Autres,88
21041,36,Standard,Île-de-France,40
21042,30,Churner,Île-de-France,3
21043,31,Standard,Île-de-France,52
21044,33,Low-Value,Nouvelle-Aquitaine,59
21045,23,Premium,Île-de-France,47
21046,46,Standard,Nouvelle-Aquitaine,78
21047,37,Standard,Occitanie,55
21048,34,Standard,Nouvelle-Aquitaine,115
21049,24,Premium,Nouvelle-Aquitaine,48
21050,24,Premium,Auvergne-Rhône-Alpes,115
21051,61,Premium,Auvergne-Rhône-Alpes,9
21052,30,Low-Value,Auvergne-Rhône-Alpes,45
21053,45,Premium,Île-de-France,63
21054,39,Standard,Auvergne-Rhône-Alpes,20
21055,18,Premium,Occitanie,43
21056,59,Standard,Autres,38
21057,46,Low-Value,PACA,105
21058,28,Standard,Autres,68
21059,37,Standard,Île-de-France,21
21060,24,Standard,Île-de-France,7
21061,59,Low-Value,Auvergne-Rhône-Alpes,118
21062,27,Low-Value,Autres,76
21063,31,Standard,Nouvelle-Aquitaine,76
21064,29,Premium,Grand Est,79
21065,38,Premium,Grand Est,15
21066,54,Standard,Autres,86
21067,59,Standard,Île-de-France,66
21068,33,Standard,Nouvelle-Aquitaine,119
21069,42,Standard,Occitanie,23
21070,38,Premium,Nouvelle-Aquitaine,56
21071,26,Standard,Grand Est,95
21072,67,Standard,Autres,97
21073,54,Churner,Île-de-France,1
21074,40,Premium,Île-de-France,118
21075,56,Premium,PACA,3
21076,52,Standard,Nouvelle-Aquitaine,110
21077,38,Premium,Autres,46
21078,41,Low-Value,Hauts-de-France,111
21079,56,Low-Value,Auvergne-Rhône-Alpes,79
21080,26,Standard,Occitanie,82
21081,58,Low-Value,Autres,34
21082,35,Low-Value,Grand Est,8
21083,56,Premium,Nouvelle-Aquitaine,37
21084,37,Low-Value,Île-de-France,94
21085,42,Low-Value,Île-de-France,47
21086,37,Standard,Île-de-France,34
21087,31,Low-Value,Nouvelle-Aquitaine,66
21088,34,Low-Value,PACA,45
21089,54,Low-Value,Île-de-France,52
21090,18,Premium,Hauts-de-France,104
21091,23,Premium,Auvergne-Rhône-Alpes,100
21092,29,Churner,Hauts-de-France,71
21093,25,Standard,Nouvelle-Aquitaine,100
21094,56,Standard,Autres,34
21095,53,Churner,Autres,10
21096,45,Premium,Auvergne-Rhône-Alpes,80
21097,30,Standard,Auvergne-Rhône-Alpes,58
21098,54,Standard,Occitanie,59
21099,18,Premium,Auvergne-Rhône-Alpes,97
21100,63,Standard,Occitanie,106
21101,29,Low-Value,Auvergne-Rhône-Alpes,59
21102,34,Premium,Nouvelle-Aquitaine,29
21103,32,Low-Value,Grand Est,34
21104,25,Churner,Île-de-France,32
21105,61,Churner,Île-de-France,77
21106,47,Standard,Île-de-France,57
21107,52,Low-Value,Hauts-de-France,98
21108,23,Low-Value,Autres,71
21109,40,Low-Value,Autres,26
21110,44,Standard,Nouvelle-Aquitaine,28
21111,41,Standard,Hauts-de-France,38
21112,24,Standard,Hauts-de-France,98
21113,50,Premium,Nouvelle-Aquitaine,117
21114,39,Standard,Hauts-de-France,74
21115,26,Standard,Auvergne-Rhône-Alpes,9
21116,18,Standard,Hauts-de-France,41
21117,45,Churner,Nouvelle-Aquitaine,15
21118,67,Premium,Île-de-France,53
21119,25,Low-Value,Grand Est,73
21120,40,Premium,Île-de-France,7
21121,51,Low-Value,Île-de-France,99
21122,22,Standard,Grand Est,49
21123,32,Premium,Autres,42
21124,27,Low-Value,Île-de-France,27
21125,49,Low-Value,Autres,85
21126,53,Standard,Île-de-France,18
21127,39,Churner,Île-de-France,41
21128,27,Premium,Île-de-France,113
21129,32,Standard,Île-de-France,106
21130,30,Standard,Île-de-France,91
21131,26,Standard,Autres,116
21132,36,Low-Value,Île-de-France,73
21133,44,Low-Value,PACA,69
21134,43,Low-Value,Occitanie,112
21135,37,Standard,PACA,45
21136,38,Low-Value,Grand Est,95
21137,37,Premium,Auvergne-Rhône-Alpes,102
21138,22,Standard,Île-de-France,97
21139,39,Standard,Île-de-France,13
21140,30,Standard,Autres,17
21141,21,Standard,Occitanie,73
21142,42,Low-Value,Nouvelle-Aquitaine,49
21143,30,Standard,PACA,41
21144,40,Low-Value,Auvergne-Rhône-Alpes,93
21145,48,Standard,Autres,34
21146,26,Churner,Occitanie,41
21147,39,Standard,Île-de-France,100
21148,18,Low-Value,Île-de-France,115
21149,56,Low-Value,Auvergne-Rhône-Alpes,105
21150,21,Standard,Île-de-France,63
21151,31,Standard,Autres,118
21152,54,Standard,Nouvelle-Aquitaine,89
21153,35,Standard,Auvergne-Rhône-Alpes,105
21154,23,Standard,PACA,26
21155,46,Low-Value,Grand Est,66
21156,46,Standard,Île-de-France,112
21157,30,Standard,Île-de-France,70
21158,31,Low-Value,Île-de-France,49
21159,32,Standard,Autres,107
21160,35,Premium,Auvergne-Rhône-Alpes,35
21161,18,Standard,Île-de-France,81
21162,35,Low-Value,Autres,105
21163,59,Standard,Île-de-France,35
21164,27,Standard,Grand Est,117
21165,30,Standard,Autres,96
21166,23,Standard,Île-de-France,104
21167,45,Standard,Hauts-de-France,70
21168,52,Standard,Grand Est,52
21169,52,Standard,Autres,76
21170,23,Standard,Auvergne-Rhône-Alpes,25
21171,43,Low-Value,Île-de-France,103
21172,55,Standard,Île-de-France,32
21173,44,Standard,Auvergne-Rhône-Alpes,13
21174,43,Standard,Île-de-France,26
21175,32,Standard,Auvergne-Rhône-Alpes,2
21176,40,Standard,Autres,61
21177,52,Standard,Île-de-France,41
21178,41,Low-Value,Occitanie,119
21179,23,Standard,Autres,114
21180,32,Churner,Auvergne-Rhône-Alpes,69
21181,52,Standard,Île-de-France,25
21182,41,Standard,Autres,60
21183,39,Churner,Occitanie,111
21184,31,Low-Value,Île-de-France,78
21185,52,Standard,Île-de-France,71
21186,57,Low-Value,Occitanie,104
21187,53,Standard,Nouvelle-Aquitaine,45
21188,55,Low-Value,Nouvelle-Aquitaine,54
21189,33,Standard,Occitanie,54
21190,31,Churner,Auvergne-Rhône-Alpes,20
21191,36,Standard,Grand Est,63
21192,38,Premium,Autres,13
21193,55,Low-Value,Auvergne-Rhône-Alpes,96
21194,51,Low-Value,Hauts-de-France,14
21195,44,Low-Value,Auvergne-Rhône-Alpes,90
21196,20,Standard,Île-de-France,69
21197,18,Churner,Île-de-France,46
21198,40,Standard,Île-de-France,101
21199,48,Low-Value,Nouvelle-Aquitaine,5
21200,37,Standard,Île-de-France,77
21201,60,Low-Value,Nouvelle-Aquitaine,27
21202,25,Churner,Île-de-France,19
21203,23,Standard,Auvergne-Rhône-Alpes,58
21204,30,Low-Value,Auvergne-Rhône-Alpes,10
21205,29,Premium,Hauts-de-France,57
21206,44,Standard,Île-de-France,100
21207,32,Standard,Autres,12
21208,19,Low-Value,Auvergne-Rhône-Alpes,16
21209,48,Standard,Nouvelle-Aquitaine,115
21210,18,Standard,Hauts-de-France,4
21211,25,Churner,Auvergne-Rhône-Alpes,101
21212,18,Standard,Hauts-de-France,27
21213,40,Standard,Nouvelle-Aquitaine,69
21214,40,Low-Value,Nouvelle-Aquitaine,54
21215,60,Standard,Île-de-France,63
21216,48,Premium,Auvergne-Rhône-Alpes,12
21217,55,Low-Value,Île-de-France,56
21218,41,Standard,Grand Est,8
21219,26,Standard,Île-de-France,35
21220,39,Standard,Île-de-France,112
21221,45,Low-Value,Auvergne-Rhône-Alpes,107
21222,46,Standard,Île-de-France,9
21223,32,Low-Value,Auvergne-Rhône-Alpes,88
21224,43,Standard,PACA,96
21225,26,Low-Value,Grand Est,109
21226,25,Low-Value,Auvergne-Rhône-Alpes,25
21227,24,Standard,Hauts-de-France,71
21228,38,Churner,Hauts-de-France,69
21229,23,Standard,Nouvelle-Aquitaine,45
21230,32,Premium,Occitanie,114
21231,48,Standard,Hauts-de-France,100
21232,25,Low-Value,Nouvelle-Aquitaine,63
21233,31,Standard,Autres,87
21234,38,Standard,Autres,54
21235,40,Standard,Hauts-de-France,46
21236,32,Low-Value,Occitanie,28
21237,47,Premium,Hauts-de-France,107
21238,45,Standard,Grand Est,87
21239,51,Low-Value,Île-de-France,5
21240,37,Churner,Île-de-France,110
21241,31,Premium,Auvergne-Rhône-Alpes,42
21242,29,Low-Value,Autres,87
21243,41,Standard,Île-de-France,116
21244,33,Standard,Nouvelle-Aquitaine,45
21245,31,Premium,Île-de-France,10
21246,32,Low-Value,Île-de-France,8
21247,29,Standard,Autres,15
21248,40,Standard,Hauts-de-France,55
21249,21,Low-Value,Hauts-de-France,88
21250,41,Standard,Occitanie,47
21251,46,Premium,PACA,66
21252,31,Standard,PACA,38
21253,61,Premium,Auvergne-Rhône-Alpes,38
21254,38,Low-Value,Auvergne-Rhône-Alpes,98
21255,19,Premium,Île-de-France,69
21256,34,Low-Value,Autres,97
21257,38,Premium,Île-de-France,22
21258,43,Standard,Occitanie,92
21259,34,Standard,Île-de-France,91
21260,25,Churner,Nouvelle-Aquitaine,39
21261,24,Churner,Grand Est,67
21262,30,Premium,Autres,54
21263,31,Standard,Grand Est,57
21264,24,Standard,PACA,15
21265,29,Standard,Île-de-France,49
21266,45,Standard,Occitanie,40
21267,57,Low-Value,Île-de-France,94
21268,47,Premium,Île-de-France,38
21269,53,Low-Value,Île-de-France,111
21270,49,Standard,Île-de-France,48
21271,47,Standard,PACA,58
21272,33,Low-Value,Nouvelle-Aquitaine,94
21273,39,Low-Value,Île-de-France,86
21274,32,Low-Value,Île-de-France,80
21275,35,Low-Value,Île-de-France,52
21276,38,Low-Value,Grand Est,111
21277,46,Standard,Île-de-France,109
21278,43,Premium,Île-de-France,95
21279,36,Churner,Auvergne-Rhône-Alpes,51
21280,38,Standard,Autres,69
21281,43,Standard,PACA,111
21282,46,Standard,Hauts-de-France,37
21283,19,Low-Value,Autres,25
21284,25,Churner,Grand Est,71
21285,51,Standard,Auvergne-Rhône-Alpes,21
21286,37,Low-Value,Île-de-France,74
21287,32,Standard,Île-de-France,26
21288,34,Standard,Auvergne-Rhône-Alpes,104
21289,34,Standard,Auvergne-Rhône-Alpes,5
21290,44,Standard,Grand Est,116
21291,24,Standard,Autres,110
21292,38,Premium,Autres,5
21293,40,Standard,Hauts-de-France,96
21294,42,Premium,Auvergne-Rhône-Alpes,55
21295,40,Standard,Auvergne-Rhône-Alpes,68
21296,44,Churner,Île-de-France,77
21297,31,Standard,Autres,101
21298,26,Standard,Autres,35
21299,67,Premium,Île-de-France,101
21300,34,Premium,Auvergne-Rhône-Alpes,36
21301,35,Standard,Occitanie,39
21302,46,Standard,Auvergne-Rhône-Alpes,118
21303,57,Low-Value,Auvergne-Rhône-Alpes,77
21304,31,Standard,Nouvelle-Aquitaine,83
21305,26,Premium,Auvergne-Rhône-Alpes,74
21306,23,Standard,Île-de-France,77
21307,57,Premium,PACA,47
21308,25,Churner,Île-de-France,17
21309,37,Premium,Grand Est,67
21310,26,Premium,Auvergne-Rhône-Alpes,19
21311,20,Standard,Île-de-France,97
21312,34,Standard,PACA,20
21313,26,Standard,PACA,102
21314,29,Premium,Auvergne-Rhône-Alpes,20
21315,62,Low-Value,Autres,27
21316,43,Low-Value,Hauts-de-France,23
21317,49,Standard,Île-de-France,63
21318,47,Low-Value,Île-de-France,97
21319,36,Standard,Île-de-France,6
21320,32,Standard,PACA,73
21321,40,Low-Value,Autres,34
21322,40,Premium,PACA,90
21323,31,Low-Value,Île-de-France,116
21324,39,Low-Value,Île-de-France,91
21325,29,Churner,Occitanie,99
21326,35,Standard,Occitanie,110
21327,33,Standard,Grand Est,110
21328,22,Standard,Auvergne-Rhône-Alpes,110
21329,18,Standard,Autres,79
21330,26,Premium,Île-de-France,48
21331,59,Standard,Île-de-France,54
21332,34,Low-Value,Auvergne-Rhône-Alpes,99
21333,47,Standard,Île-de-France,50
21334,18,Premium,PACA,8
21335,25,Standard,Auvergne-Rhône-Alpes,65
21336,21,Standard,Île-de-France,106
21337,35,Low-Value,Nouvelle-Aquitaine,59
21338,67,Premium,Île-de-France,92
21339,43,Standard,Grand Est,72
21340,58,Low-Value,Auvergne-Rhône-Alpes,109
21341,34,Premium,Nouvelle-Aquitaine,32
21342,54,Low-Value,Autres,6
21343,62,Standard,Auvergne-Rhône-Alpes,45
21344,36,Standard,Île-de-France,107
21345,31,Low-Value,Autres,18
21346,22,Standard,Île-de-France,28
21347,34,Standard,PACA,15
21348,38,Premium,Nouvelle-Aquitaine,32
21349,62,Standard,PACA,34
21350,22,Premium,Île-de-France,81
21351,38,Standard,PACA,18
21352,18,Standard,Occitanie,116
21353,32,Standard,Île-de-France,105
21354,41,Churner,Nouvelle-Aquitaine,107
21355,44,Premium,Grand Est,48
21356,45,Low-Value,Occitanie,24
21357,42,Premium,Île-de-France,46
21358,44,Low-Value,PACA,27
21359,38,Standard,Île-de-France,91
21360,25,Low-Value,Auvergne-Rhône-Alpes,112
21361,18,Low-Value,Île-de-France,1
21362,31,Standard,Auvergne-Rhône-Alpes,118
21363,36,Standard,Grand Est,56
21364,53,Low-Value,PACA,10
21365,36,Low-Value,Autres,45
21366,35,Standard,Occitanie,28
21367,42,Standard,Hauts-de-France,13
21368,34,Premium,Hauts-de-France,44
21369,47,Low-Value,Île-de-France,52
21370,61,Standard,Occitanie,44
21371,64,Premium,Nouvelle-Aquitaine,38
21372,39,Premium,Auvergne-Rhône-Alpes,2
21373,42,Low-Value,Île-de-France,9
21374,56,Low-Value,Île-de-France,37
21375,36,Premium,Nouvelle-Aquitaine,76
21376,46,Standard,Île-de-France,84
21377,24,Premium,PACA,38
21378,34,Standard,PACA,62
21379,51,Low-Value,Auvergne-Rhône-Alpes,11
21380,29,Standard,Occitanie,25
21381,36,Premium,Île-de-France,63
21382,19,Premium,Autres,2
21383,62,Standard,Hauts-de-France,76
21384,53,Standard,Auvergne-Rhône-Alpes,74
21385,40,Low-Value,Occitanie,11
21386,44,Low-Value,Auvergne-Rhône-Alpes,83
21387,42,Standard,Île-de-France,103
21388,54,Standard,Île-de-France,89
21389,31,Standard,Île-de-France,34
21390,46,Low-Value,PACA,86
21391,50,Churner,Autres,53
21392,52,Standard,Auvergne-Rhône-Alpes,99
21393,18,Churner,PACA,36
21394,30,Premium,Nouvelle-Aquitaine,47
21395,25,Premium,Île-de-France,94
21396,39,Low-Value,Autres,7
21397,18,Standard,Autres,47
21398,18,Premium,Autres,42
21399,64,Premium,Auvergne-Rhône-Alpes,82
21400,45,Premium,Île-de-France,36
21401,39,Standard,Auvergne-Rhône-Alpes,66
21402,42,Low-Value,PACA,16
21403,39,Low-Value,Nouvelle-Aquitaine,14
21404,49,Churner,Autres,85
21405,30,Standard,Île-de-France,89
21406,40,Premium,Autres,53
21407,40,Churner,Autres,3
21408,25,Low-Value,PACA,108
21409,53,Standard,Nouvelle-Aquitaine,63
21410,32,Standard,Auvergne-Rhône-Alpes,88
21411,50,Standard,Autres,87
21412,39,Churner,Hauts-de-France,40
21413,57,Standard,PACA,86
21414,25,Standard,Grand Est,67
21415,24,Low-Value,Autres,110
21416,27,Churner,Nouvelle-Aquitaine,107
21417,39,Premium,Autres,81
21418,56,Churner,Auvergne-Rhône-Alpes,107
21419,57,Premium,Grand Est,72
21420,18,Low-Value,Île-de-France,34
21421,40,Churner,Auvergne-Rhône-Alpes,29
21422,18,Standard,Nouvelle-Aquitaine,68
21423,47,Standard,Occitanie,64
21424,51,Low-Value,Île-de-France,18
21425,37,Standard,Auvergne-Rhône-Alpes,47
21426,39,Premium,Auvergne-Rhône-Alpes,16
21427,38,Premium,Nouvelle-Aquitaine,17
21428,28,Low-Value,PACA,71
21429,43,Standard,Île-de-France,113
21430,35,Low-Value,Hauts-de-France,1
21431,49,Standard,Auvergne-Rhône-Alpes,100
21432,36,Low-Value,Auvergne-Rhône-Alpes,85
21433,27,Standard,Auvergne-Rhône-Alpes,89
21434,19,Premium,Grand Est,3
21435,18,Standard,Île-de-France,75
21436,53,Low-Value,Occitanie,79
21437,32,Low-Value,PACA,103
21438,42,Churner,Hauts-de-France,105
21439,59,Standard,Occitanie,87
21440,31,Churner,Hauts-de-France,19
21441,30,Standard,Auvergne-Rhône-Alpes,17
21442,36,Premium,Auvergne-Rhône-Alpes,51
21443,38,Standard,Auvergne-Rhône-Alpes,107
21444,60,Low-Value,Occitanie,46
21445,56,Low-Value,Autres,48
21446,45,Standard,Nouvelle-Aquitaine,86
21447,55,Standard,Auvergne-Rhône-Alpes,94
21448,35,Standard,Hauts-de-France,107
21449,41,Churner,Île-de-France,98
21450,34,Premium,Autres,103
21451,22,Low-Value,PACA,42
21452,52,Premium,Auvergne-Rhône-Alpes,69
21453,44,Churner,Île-de-France,114
21454,38,Low-Value,Hauts-de-France,65
21455,37,Premium,Autres,21
21456,19,Standard,Autres,69
21457,26,Churner,Île-de-France,72
21458,42,Standard,Île-de-France,54
21459,31,Standard,Hauts-de-France,27
21460,35,Premium,Occitanie,116
21461,36,Premium,Île-de-France,102
21462,29,Low-Value,Autres,52
21463,26,Low-Value,Autres,103
21464,18,Low-Value,Auvergne-Rhône-Alpes,118
21465,36,Standard,Occitanie,88
21466,45,Standard,Auvergne-Rhône-Alpes,62
21467,18,Standard,Île-de-France,4
21468,37,Standard,Autres,110
21469,41,Premium,Auvergne-Rhône-Alpes,11
21470,26,Churner,Île-de-France,88
21471,55,Standard,Auvergne-Rhône-Alpes,82
21472,33,Premium,Auvergne-Rhône-Alpes,25
21473,36,Churner,Île-de-France,60
21474,36,Churner,PACA,74
21475,18,Churner,Île-de-France,49
21476,50,Low-Value,Autres,85
21477,26,Premium,Occitanie,66
21478,35,Churner,Grand Est,91
21479,45,Low-Value,Hauts-de-France,18
21480,55,Standard,PACA,26
21481,25,Churner,Auvergne-Rhône-Alpes,54
21482,32,Standard,Occitanie,115
21483,54,Churner,Auvergne-Rhône-Alpes,19
21484,43,Standard,PACA,84
21485,46,Standard,Auvergne-Rhône-Alpes,43
21486,25,Standard,Auvergne-Rhône-Alpes,94
21487,33,Low-Value,Grand Est,79
21488,35,Standard,Île-de-France,52
21489,27,Churner,Auvergne-Rhône-Alpes,4
21490,18,Premium,Occitanie,32
21491,31,Churner,Île-de-France,35
21492,54,Low-Value,Occitanie,13
21493,38,Churner,Auvergne-Rhône-Alpes,111
21494,54,Standard,Île-de-France,27
21495,40,Low-Value,Île-de-France,104
21496,28,Standard,Occitanie,42
21497,53,Low-Value,Autres,102
21498,40,Standard,PACA,31
21499,49,Churner,Auvergne-Rhône-Alpes,3
21500,25,Churner,Île-de-France,47
21501,50,Standard,PACA,98
21502,50,Standard,Autres,56
21503,41,Standard,Auvergne-Rhône-Alpes,86
21504,28,Standard,Île-de-France,24
21505,37,Standard,Occitanie,27
21506,45,Low-Value,Île-de-France,101
21507,40,Standard,Île-de-France,76
21508,45,Low-Value,Île-de-France,22
21509,50,Standard,Île-de-France,67
21510,30,Standard,PACA,18
21511,24,Standard,Grand Est,80
21512,37,Low-Value,Autres,100
21513,34,Standard,Grand Est,3
21514,47,Low-Value,Île-de-France,114
21515,25,Low-Value,Nouvelle-Aquitaine,28
21516,50,Premium,Occitanie,102
21517,54,Premium,Île-de-France,114
21518,38,Premium,Nouvelle-Aquitaine,51
21519,38,Premium,Auvergne-Rhône-Alpes,19
21520,28,Low-Value,PACA,74
21521,31,Standard,Île-de-France,45
21522,33,Premium,Île-de-France,103
21523,55,Standard,Île-de-France,112
21524,37,Low-Value,Nouvelle-Aquitaine,4
21525,22,Premium,Île-de-France,8
21526,41,Standard,Île-de-France,15
21527,47,Premium,Hauts-de-France,93
21528,37,Standard,Grand Est,110
21529,55,Premium,Île-de-France,10
21530,47,Low-Value,Île-de-France,118
21531,25,Standard,Hauts-de-France,51
21532,31,Premium,Île-de-France,95
21533,40,Churner,Île-de-France,13
21534,18,Standard,Auvergne-Rhône-Alpes,31
21535,42,Standard,Autres,2
21536,18,Premium,Auvergne-Rhône-Alpes,43
21537,50,Standard,Occitanie,50
21538,48,Standard,PACA,93
21539,44,Low-Value,Grand Est,60
21540,29,Low-Value,Île-de-France,115
21541,40,Low-Value,PACA,74
21542,31,Low-Value,PACA,65
21543,25,Standard,Autres,119
21544,33,Standard,PACA,29
21545,46,Premium,Île-de-France,74
21546,38,Premium,Auvergne-Rhône-Alpes,101
21547,55,Standard,Auvergne-Rhône-Alpes,112
21548,47,Low-Value,Île-de-France,83
21549,45,Standard,Île-de-France,35
21550,18,Standard,PACA,106
21551,34,Churner,Île-de-France,14
21552,25,Standard,Autres,14
21553,35,Standard,Île-de-France,80
21554,29,Churner,Nouvelle-Aquitaine,56
21555,33,Premium,Île-de-France,67
21556,50,Standard,Autres,16
21557,43,Standard,Occitanie,97
21558,50,Standard,Occitanie,38
21559,18,Premium,Autres,3
21560,38,Standard,Île-de-France,64
21561,49,Standard,Île-de-France,60
21562,56,Low-Value,Autres,79
21563,19,Low-Value,Autres,103
21564,33,Standard,Île-de-France,119
21565,50,Standard,Occitanie,93
21566,35,Low-Value,Hauts-de-France,70
21567,27,Premium,Autres,62
21568,19,Low-Value,Île-de-France,106
21569,26,Standard,PACA,50
21570,18,Standard,Île-de-France,53
21571,38,Standard,Occitanie,35
21572,48,Churner,Île-de-France,13
21573,22,Premium,Auvergne-Rhône-Alpes,100
21574,41,Premium,Occitanie,26
21575,48,Premium,Auvergne-Rhône-Alpes,3
21576,37,Premium,Autres,48
21577,18,Standard,Hauts-de-France,61
21578,42,Low-Value,Grand Est,43
21579,37,Standard,Île-de-France,46
21580,36,Standard,Île-de-France,18
21581,31,Premium,Auvergne-Rhône-Alpes,103
21582,39,Standard,Grand Est,66
21583,44,Churner,Île-de-France,37
21584,66,Standard,Île-de-France,25
21585,39,Churner,PACA,114
21586,56,Low-Value,Grand Est,32
21587,42,Standard,Occitanie,86
21588,36,Premium,Île-de-France,28
21589,39,Low-Value,Grand Est,7
21590,23,Low-Value,Occitanie,3
21591,41,Premium,Autres,79
21592,18,Premium,Île-de-France,51
21593,27,Low-Value,Île-de-France,10
21594,39,Standard,Île-de-France,85
21595,52,Standard,Île-de-France,94
21596,55,Standard,Grand Est,40
21597,35,Standard,Île-de-France,30
21598,39,Standard,Grand Est,14
21599,49,Premium,Hauts-de-France,6
21600,22,Low-Value,Autres,34
